accno,authormain,booktitle,publisher,publishyear,edition,volume,pages,price,status,subjectid,copy
1276,REITZ R JOHN,FUNDAMENTALS OF ELECTROMAGNETIC THEORY,NAROSA,1998,3,0,542,195,1,5,
1277,SHARMA. J.N,NUMERICAL. METHODS. FOR. ENGINEERING. & SCIENTISTS,NAROSA MEW DELIHI,2007,2,0,369,295,1,4,
1278,SHARMA. J.N,NUMERICAL. METHODS. FOR. ENGINEERING. & SCIENTISTS,NAROSA MEW DELIHI,2007,2,0,369,295,1,4,
1279,SHARMA. J.N,NUMERICAL. METHODS. FOR. ENGINEERING. & SCIENTISTS,NAROSA MEW DELIHI,2007,2,0,369,295,1,4,
1280,SHARMA. J.N,NUMERICAL. METHODS. FOR. ENGINEERING. & SCIENTISTS,NAROSA MEW DELIHI,2007,2,0,369,295,1,4,
1281,SHARMA. J.N,NUMERICAL. METHODS. FOR. ENGINEERING. & SCIENTISTS,NAROSA MEW DELIHI,2007,2,0,369,295,1,4,
1282,SHARMA. J.N,NUMERICAL. METHODS. FOR. ENGINEERING. & SCIENTISTS,NAROSA MEW DELIHI,2007,2,0,369,295,1,4,
1287,SINGAL S.P,NOISE POLLUTION & CONTROL STRATEGY,NAROSA,2005,,0,323,295,1,14,
1292,SODHI. G.S,FUNDAMENTAL. CONCEPTS. ENVIRMENTAL. CHEMISTRY,NAROSA,2006,2,0,537,395,1,13,
1293,SODHI. G.S,FUNDAMENTAL. CONCEPTS. ENVIRMENTAL. CHEMISTRY,NAROSA,2006,2,0,537,395,1,13,
1294,SODHI. G.S,FUNDAMENTAL. CONCEPTS. ENVIRMENTAL. CHEMISTRY,NAROSA,2006,2,0,537,395,1,13,
1295,SODHI. G.S,FUNDAMENTAL. CONCEPTS. ENVIRMENTAL. CHEMISTRY,NAROSA,2006,2,0,537,395,1,13,
1297,SUBRAMANIAN. V,A TEXT BOOK OF ENVIORMENTAL SCIENCE,NAROSA,2002,,0,238,260,1,16,
1298,SUBRAMANIAN. V,A TEXT BOOK OF ENVIORMENTAL SCIENCE,NAROSA,2002,,0,238,260,1,16,
1299,SUBRAMANIAN. V,A TEXT BOOK OF ENVIORMENTAL SCIENCE,NAROSA,2002,,0,238,260,1,16,
1300,SUBRAMANIAN. V,A TEXT BOOK OF ENVIORMENTAL SCIENCE,NAROSA,2002,,0,238,260,1,16,
1301,SUBRAMANIAN. V,A TEXT BOOK OF ENVIORMENTAL SCIENCE,NAROSA,2002,,0,238,260,1,16,
1302,TRIPATHI MUKUT MANI,COORDINATE. GEOMETRY,NAROSA,2005,,0,149,99,1,4,
1303,TRIPATHI MUKUT MANI,COORDINATE. GEOMETRY,NAROSA,2005,,0,149,99,1,4,
1304,TRIPATHI MUKUT MANI,COORDINATE. GEOMETRY,NAROSA,2005,,0,149,99,1,4,
1306,TRIPATHI MUKUT MANI,COORDINATE. GEOMETRY,NAROSA,2005,,0,149,99,1,4,
1307,DIETER JUNGNICKEL,GRAPHICS  NETWORK & ALGORITHMS,NEW AGE SPRINGER,,2,0,611,895,1,11,
1308,DIETER JUNGNICKEL,GRAPHICS  NETWORK & ALGORITHMS,NEW AGE SPRINGER,,2,0,611,895,1,11,
1309,DIETER JUNGNICKEL,GRAPHICS  NETWORK & ALGORITHMS,NEW AGE SPRINGER,,2,0,611,895,1,11,
1310,DIETER JUNGNICKEL,GRAPHICS  NETWORK & ALGORITHMS,NEW AGE SPRINGER,,2,0,611,895,1,11,
1311,DIETER JUNGNICKEL,GRAPHICS  NETWORK & ALGORITHMS,NEW AGE SPRINGER,,2,0,611,895,1,11,
1312,DE.ANIL.KUMAR,ENVIROMENTAL. STUDIES,NEW.AGE.INTERNATIONAL,2007,,0,2007,100,1,16,
1313,DE.ANIL.KUMAR,ENVIROMENTAL. STUDIES,NEW.AGE.INTERNATIONAL,2007,,0,2007,100,1,16,
1314,DE.ANIL.KUMAR,ENVIROMENTAL. STUDIES,NEW.AGE.INTERNATIONAL,2007,,0,2007,100,1,16,
1315,DE.ANIL.KUMAR,ENVIROMENTAL. STUDIES,NEW.AGE.INTERNATIONAL,2007,,0,2007,100,1,16,
1316,DE.ANIL.KUMAR,ENVIROMENTAL. STUDIES,NEW.AGE.INTERNATIONAL,2007,,0,2007,100,1,16,
,,,,,,,,,,,
1318,MUKHERJEE. D,FUNDAMENTALS OF RENEWABLE ENERGY  SYSTEMS,NEW AGE INTERNATIONAL,2007,,0,251,100,1,10,
1319,MUKHERJEE. D,FUNDAMENTALS OF RENEWABLE ENERGY  SYSTEMS,NEW AGE INTERNATIONAL,2007,,0,251,100,1,10,
1320,MUKHERJEE. D,FUNDAMENTALS OF RENEWABLE ENERGY  SYSTEMS,NEW AGE INTERNATIONAL,2007,,0,251,100,1,10,
1321,MUKHERJEE. D,FUNDAMENTALS OF RENEWABLE ENERGY  SYSTEMS,NEW AGE INTERNATIONAL,2007,,0,251,100,1,10,
1322,BHATTACHARYA S.K,EXPERIMENT. IN. BASIC. ELECTRICAL. ENGINEERING,NEW AGE INTERNATION,2007,,0,275,150,1,12,
1323,BHATTACHARYA S.K,EXPERIMENT. IN. BASIC. ELECTRICAL. ENGINEERING,NEW AGE INTERNATION,2007,,0,275,150,1,12,
1324,BHATTACHARYA S.K,EXPERIMENT. IN. BASIC. ELECTRICAL. ENGINEERING,NEW AGE INTERNATION,2007,,0,275,150,1,12,
1325,BHATTACHARYA S.K,EXPERIMENT. IN. BASIC. ELECTRICAL. ENGINEERING,NEW AGE INTERNATION,2007,,0,275,150,1,12,
1326,BHATTACHARYA S.K,EXPERIMENT. IN. BASIC. ELECTRICAL. ENGINEERING,NEW AGE INTERNATION,2007,,0,275,150,1,12,
1327,XAVIER. C,INTRODUCTION. TO. COMPUTERS. & BASIC PROGRAMMING,NEW AGE INTERNATION,2006,2,0,687,225,1,10,
1328,XAVIER. C,INTRODUCTION. TO. COMPUTERS. & BASIC PROGRAMMING,NEW AGE INTERNATION,2006,2,0,687,225,1,10,
1329,XAVIER. C,INTRODUCTION. TO. COMPUTERS. & BASIC PROGRAMMING,NEW AGE INTERNATION,2006,2,0,687,225,1,10,
1330,XAVIER. C,INTRODUCTION. TO. COMPUTERS. & BASIC PROGRAMMING,NEW AGE INTERNATION,2006,2,0,687,225,1,10,
1331,XAVIER. C,INTRODUCTION. TO. COMPUTERS. & BASIC PROGRAMMING,NEW AGE INTERNATION,2006,2,0,687,225,1,10,
1332,YADAV D.S,MICROCONTROLLERS,NEW AGE INTERNATIONAL,2007,,0,267,125,1,10,
1334,YADAV D.S,MICROCONTROLLERS,NEW AGE INTERNATIONAL,2007,,0,267,125,1,10,
1335,YADAV D.S,MICROCONTROLLERS,NEW AGE INTERNATIONAL,2007,,0,267,125,1,10,
1336,YADAV D.S,MICROCONTROLLERS,NEW AGE INTERNATIONAL,2007,,0,267,125,1,10,
1337,S.R. OTTO,AN INTRODUCATION TO PROGRAMMING & NUMERRICAL IN METHODS MATLAB,NEW AGE SPRINGER,,,0,463,495,1,11,
1338,S.R. OTTO,AN INTRODUCATION TO PROGRAMMING & NUMERRICAL IN METHODS MATLAB,NEW AGE SPRINGER,,,0,463,495,1,11,
1339,S.R. OTTO,AN INTRODUCATION TO PROGRAMMING & NUMERRICAL IN METHODS MATLAB,NEW AGE SPRINGER,,,0,463,495,1,11,
1340,S.R. OTTO,AN INTRODUCATION TO PROGRAMMING & NUMERRICAL IN METHODS MATLAB,NEW AGE SPRINGER,,,0,463,495,1,11,
1341,S.R. OTTO,AN INTRODUCATION TO PROGRAMMING & NUMERRICAL IN METHODS MATLAB,NEW AGE SPRINGER,,,0,463,495,1,11,
1343,PRABHU S,DATA. MINING. AND. WAREHOUSING,NEW AGE INTERNATION,2007,,0,129,150,1,10,
1344,PRABHU S,DATA. MINING. AND. WAREHOUSING,NEW AGE INTERNATION,2007,,0,129,150,1,10,
1345,PRABHU S,DATA. MINING. AND. WAREHOUSING,NEW AGE INTERNATION,2007,,0,129,150,1,10,
1346,PRABHU S,DATA. MINING. AND. WAREHOUSING,NEW AGE INTERNATION,2007,,0,129,150,1,10,
1347,B. RAM,COMPUTER FUNDAMENTALS ARCHITECTURE & ORGANIZATION,NEW AGE INTERNATIONAL,2007,4,0,11.12,250,1,10,
1348,B. RAM,COMPUTER FUNDAMENTALS ARCHITECTURE & ORGANIZATION,NEW AGE INTERNATIONAL,2007,4,0,11.12,250,1,10,
1349,B. RAM,COMPUTER FUNDAMENTALS ARCHITECTURE & ORGANIZATION,NEW AGE INTERNATIONAL,2007,4,0,11.12,250,1,10,
1350,B. RAM,COMPUTER FUNDAMENTALS ARCHITECTURE & ORGANIZATION,NEW AGE INTERNATIONAL,2007,4,0,11.12,250,1,10,
1351,B. RAM,COMPUTER FUNDAMENTALS ARCHITECTURE & ORGANIZATION,NEW AGE INTERNATIONAL,2007,4,0,11.12,250,1,10,
1352,R. VASAPPANAVARA,C  &  DATA STRUCTURES  BY PRACTILE,NEW AGE INTERNATIONAL,,,0,484,250,1,10,
1353,R. VASAPPANAVARA,C  &  DATA STRUCTURES  BY PRACTILE,NEW AGE INTERNATIONAL,,,0,484,250,1,10,
1354,R. VASAPPANAVARA,C  &  DATA STRUCTURES  BY PRACTILE,NEW AGE INTERNATIONAL,,,0,484,250,1,10,
1355,R. VASAPPANAVARA,C  &  DATA STRUCTURES  BY PRACTILE,NEW AGE INTERNATIONAL,,,0,484,250,1,10,
1356,R. VASAPPANAVARA,C  &  DATA STRUCTURES  BY PRACTILE,NEW AGE INTERNATIONAL,,,0,484,250,1,10,
1357,R MEENAKKUMARI,ELECTROMAGNETICS FIELDS,NEW AGE INTERNATIONAL,2007,2,0,438,225,1,5,
1358,R MEENAKKUMARI,ELECTROMAGNETICS FIELDS,NEW AGE INTERNATIONAL,2007,2,0,438,225,1,5,
1359,R MEENAKKUMARI,ELECTROMAGNETICS FIELDS,NEW AGE INTERNATIONAL,2007,2,0,438,225,1,5,
1361,R MEENAKKUMARI,ELECTROMAGNETICS FIELDS,NEW AGE INTERNATIONAL,2007,2,0,438,225,1,5,
1362,AGARWAL K.K,SOFTWARE. ENGINEERING,NEW AGE INTERNATION,2007,2,0,480,215,1,10,
1363,AGARWAL K.K,SOFTWARE. ENGINEERING,NEW AGE INTERNATION,2007,2,0,480,215,1,10,
1364,AGARWAL K.K,SOFTWARE. ENGINEERING,NEW AGE INTERNATION,2007,2,0,480,215,1,10,
1365,AGARWAL K.K,SOFTWARE. ENGINEERING,NEW AGE INTERNATION,2007,2,0,480,215,1,11,
1366,AGARWAL K.K,SOFTWARE. ENGINEERING,NEW AGE INTERNATION,2007,2,0,480,215,1,10,
1367,ANKITA ASTHANA,C++ FOR BEGINNERS MASTERS,NEW AGE INTERNATIONAL,2007,1,0,624,375,1,10,
1368,ANKITA ASTHANA,C++ FOR BEGINNERS MASTERS,NEW AGE INTERNATIONAL,2007,1,0,624,375,1,10,
1369,ANKITA ASTHANA,C++ FOR BEGINNERS MASTERS,NEW AGE INTERNATIONAL,2007,1,0,624,375,1,10,
1370,ANKITA ASTHANA,C++ FOR BEGINNERS MASTERS,NEW AGE INTERNATIONAL,2007,1,0,624,375,1,10,
1371,ANKITA ASTHANA,C++ FOR BEGINNERS MASTERS,NEW AGE INTERNATIONAL,2007,1,0,624,375,1,10,
1372,VINU V DAS,PRINCIPAL OF DATA STRUCTRURES USING C& C++,NEW AGE INTERNATIONAL,2006,,0,356,195,1,10,
1373,VINU V DAS,PRINCIPAL OF DATA STRUCTRURES USING C& C++,NEW AGE INTERNATIONAL,2006,,0,356,195,1,10,
1374,VINU V DAS,PRINCIPAL OF DATA STRUCTRURES USING C& C++,NEW AGE INTERNATIONAL,2006,,0,356,195,1,10,
1376,VINU V DAS,PRINCIPAL OF DATA STRUCTRURES USING C& C++,NEW AGE INTERNATIONAL,2006,,0,356,195,1,10,
,,,,,,,,,,,
1378,N.B CHAKRABATI,AN INTRODUCATION THE PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATION,2007,1,0,326,200,1,10,
1380,N.B CHAKRABATI,AN INTRODUCATION THE PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATION,2007,1,0,326,200,1,10,
1381,N.B CHAKRABATI,AN INTRODUCATION THE PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATION,2007,1,0,326,200,1,10,
1382,N.B CHAKRABATI,AN INTRODUCATION THE PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATION,2007,1,0,326,200,1,10,
1383,N.B CHAKRABATI,AN INTRODUCATION THE PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATION,2007,1,0,326,200,1,10,
1384,N.B CHAKRABATI,AN INTRODUCATION THE PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATION,2007,1,0,326,200,1,10,
1385,N.B CHAKRABATI,AN INTRODUCATION THE PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATION,2007,1,0,326,200,1,10,
1386,N.B CHAKRABATI,AN INTRODUCATION THE PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATION,2007,1,0,326,200,1,10,
1387,GOEL RITENDRA,E-COMERCE,NEW AGE INTERNATIONAL,2007,1,0,190,150,1,4,
1388,GOEL RITENDRA,E-COMERCE,NEW AGE INTERNATIONAL,2007,1,0,190,150,1,4,
1389,GOEL RITENDRA,E-COMERCE,NEW AGE INTERNATIONAL,2007,1,0,190,150,1,4,
1390,GOEL RITENDRA,E-COMERCE,NEW AGE INTERNATIONAL,2007,1,0,190,150,1,4,
1391,GOEL RITENDRA,E-COMERCE,NEW AGE INTERNATIONAL,2007,1,0,190,150,1,4,
1392,GOPIKRISHNA M,A COURSE IN INFORMATION TECHNOLOGY FOR GRADUATES,NEW AGE INTERNATION,2007,1,0,163,150,1,14,
1393,GOPIKRISHNA M,A COURSE IN INFORMATION TECHNOLOGY FOR GRADUATES,NEW AGE INTERNATION,2007,1,0,163,150,1,14,
1394,GOPIKRISHNA M,A COURSE IN INFORMATION TECHNOLOGY FOR GRADUATES,NEW AGE INTERNATION,2007,1,0,163,150,1,14,
1395,GOPIKRISHNA M,A COURSE IN INFORMATION TECHNOLOGY FOR GRADUATES,NEW AGE INTERNATION,2007,1,0,163,150,1,14,
1396,GOPIKRISHNA M,A COURSE IN INFORMATION TECHNOLOGY FOR GRADUATES,NEW AGE INTERNATION,2007,1,0,163,150,1,14,
1397,R.R GULATI,MORDEN TELEVISITYION PRACTICE,NEW AGE INTERNATIONAL,2006,3,0,691,395,1,14,
1398,R.R GULATI,MORDEN TELEVISITYION PRACTICE,NEW AGE INTERNATIONAL,2006,3,0,691,395,1,14,
1399,R.R GULATI,MORDEN TELEVISITYION PRACTICE,NEW AGE INTERNATIONAL,2006,3,0,691,395,1,14,
1400,R.R GULATI,MORDEN TELEVISITYION PRACTICE,NEW AGE INTERNATIONAL,2006,3,0,691,395,1,14,
1401,R.R GULATI,MORDEN TELEVISITYION PRACTICE,NEW AGE INTERNATIONAL,2006,3,0,691,395,1,14,
1402,JAIN. M.K,NUMERICAL. METHODS. FOR. SCIENTISIC. &. ENGINEERING. COMPUTATION,NEW AGE INTERNATION,2007,5,0,802,350,1,4,
1403,JAIN. M.K,NUMERICAL. METHODS. FOR. SCIENTISIC. &. ENGINEERING. COMPUTATION,NEW AGE INTERNATION,2007,5,0,802,350,1,4,
1404,JAIN. M.K,NUMERICAL. METHODS. FOR. SCIENTISIC. &. ENGINEERING. COMPUTATION,NEW AGE INTERNATION,2007,5,0,802,350,1,4,
1405,JAIN. M.K,NUMERICAL. METHODS. FOR. SCIENTISIC. &. ENGINEERING. COMPUTATION,NEW AGE INTERNATION,2007,5,0,802,350,1,4,
1407,M.K.JAIN,NUMERICAL METHODS (PROBLEMS & SOLUTIONS),NEW AGE INTERNATIONAL,2004,2,0,421,200,1,4,
1408,M.K.JAIN,NUMERICAL METHODS (PROBLEMS & SOLUTIONS),NEW AGE INTERNATIONAL,2004,2,0,421,200,1,4,
1409,M.K.JAIN,NUMERICAL METHODS (PROBLEMS & SOLUTIONS),NEW AGE INTERNATIONAL,2004,2,0,421,200,1,4,
1410,M.K.JAIN,NUMERICAL METHODS (PROBLEMS & SOLUTIONS),NEW AGE INTERNATIONAL,2004,2,0,421,200,1,4,
1412,EMILIA MENDES,WEB ENGINEERING,SPRINGER,2006,,0,434,695,1,14,
1413,EMILIA MENDES,WEB ENGINEERING,SPRINGER,2006,,0,434,695,1,14,
1414,EMILIA MENDES,WEB ENGINEERING,SPRINGER,2006,,0,434,695,1,14,
1415,EMILIA MENDES,WEB ENGINEERING,SPRINGER,2006,,0,434,695,1,14,
1416,EMILIA MENDES,WEB ENGINEERING,SPRINGER,2006,,0,434,695,1,13,
1417,S.R PARANJOTHI,ELECTRIC CIRCUIT ANALYSIS,NEW AGE INTERNATIONAL,2001,2,0,545,195,1,5,
1418,S.R PARANJOTHI,ELECTRIC CIRCUIT ANALYSIS,NEW AGE INTERNATIONAL,2001,2,0,545,195,1,5,
1419,S.R PARANJOTHI,ELECTRIC CIRCUIT ANALYSIS,NEW AGE INTERNATIONAL,2001,2,0,545,195,1,5,
1420,S.R PARANJOTHI,ELECTRIC CIRCUIT ANALYSIS,NEW AGE INTERNATIONAL,2001,2,0,545,195,1,5,
1421,S.R PARANJOTHI,ELECTRIC CIRCUIT ANALYSIS,NEW AGE INTERNATIONAL,2001,2,0,545,195,1,5,
1422,A.K RAJA & OTHERS,POWERN PLANT ENGINEERING,NEW AGE INTERNATIONAL,2006,,0,470,245,1,14,
1423,A.K RAJA & OTHERS,POWERN PLANT ENGINEERING,NEW AGE INTERNATIONAL,2006,,0,470,245,1,14,
1424,A.K RAJA & OTHERS,POWERN PLANT ENGINEERING,NEW AGE INTERNATIONAL,2006,,0,470,245,1,14,
1425,A.K RAJA & OTHERS,POWERN PLANT ENGINEERING,NEW AGE INTERNATIONAL,2006,,0,470,245,1,14,
1426,A.K RAJA & OTHERS,POWERN PLANT ENGINEERING,NEW AGE INTERNATIONAL,2006,,0,470,245,1,14,
1427,RAVINDRANATH .B,POWER SYSTEM PROTECTION & SWITCHGEAR,NEW AGE INTERNATIONAL,2006,,0,444,195,1,5,
1428,RAVINDRANATH .B,POWER SYSTEM PROTECTION & SWITCHGEAR,NEW AGE INTERNATIONAL,2006,,0,444,195,1,5,
1429,RAVINDRANATH .B,POWER SYSTEM PROTECTION & SWITCHGEAR,NEW AGE INTERNATIONAL,2006,,0,444,195,1,5,
1430,RAVINDRANATH .B,POWER SYSTEM PROTECTION & SWITCHGEAR,NEW AGE INTERNATIONAL,2006,,0,444,195,1,5,
1431,RAVINDRANATH .B,POWER SYSTEM PROTECTION & SWITCHGEAR,NEW AGE INTERNATIONAL,2006,,0,444,195,1,5,
1432,MARTIN U REISSLAND,ELECTRICAL  MEASUREMENTS,NEW AGE INTERNATION,2006,,0,339,185,1,12,
1433,MARTIN U REISSLAND,ELECTRICAL  MEASUREMENTS,NEW AGE INTERNATION,2006,,0,339,185,1,10,
1434,MARTIN U REISSLAND,ELECTRICAL  MEASUREMENTS,NEW AGE INTERNATION,2006,,0,339,185,1,10,
1435,MARTIN U REISSLAND,ELECTRICAL  MEASUREMENTS,NEW AGE INTERNATION,2006,,0,339,185,1,10,
1436,MARTIN U REISSLAND,ELECTRICAL  MEASUREMENTS,NEW AGE INTERNATION,2006,,0,339,185,1,10,
1437,SINGH L.P,ADVANCED POWER SYSTEMS ANALYSIS & DYNAMICS,NEW AGE INTERNATIONAL,2007,5,0,475,275,1,12,
1438,SINGH L.P,ADVANCED POWER SYSTEMS ANALYSIS & DYNAMICS,NEW AGE INTERNATIONAL,2007,5,0,475,275,1,12,
1439,SINGH L.P,ADVANCED POWER SYSTEMS ANALYSIS & DYNAMICS,NEW AGE INTERNATIONAL,2007,5,0,475,275,1,12,
1440,SINGH L.P,ADVANCED POWER SYSTEMS ANALYSIS & DYNAMICS,NEW AGE INTERNATIONAL,2007,5,0,475,275,1,12,
1441,SINGH L.P,ADVANCED POWER SYSTEMS ANALYSIS & DYNAMICS,NEW AGE INTERNATIONAL,2007,5,0,475,275,1,12,
1442,DOGRA. S.K.,PHYSICAL. CHEMISTRY. THROUGH. PROBLEMS,NEW. AGE. INTERNATIONAL,2006,,0,674,200,1,13,
1443,DOGRA. S.K.,PHYSICAL. CHEMISTRY. THROUGH. PROBLEMS,NEW. AGE. INTERNATIONAL,2006,,0,674,200,1,13,
1444,DOGRA. S.K.,PHYSICAL. CHEMISTRY. THROUGH. PROBLEMS,NEW. AGE. INTERNATIONAL,2006,,0,674,200,1,13,
1445,DOGRA. S.K.,PHYSICAL. CHEMISTRY. THROUGH. PROBLEMS,NEW. AGE. INTERNATIONAL,2006,,0,674,200,1,13,
1447,RAJESHWARI CHATTERJEE,ANTENNA  THEORY  &  PRACTICE,NEW AGE INTERNATION,2006,,0,381,200,1,10,
1448,RAJESHWARI CHATTERJEE,ANTENNA  THEORY  &  PRACTICE,NEW AGE INTERNATION,2006,,0,381,200,1,10,
1449,RAJESHWARI CHATTERJEE,ANTENNA  THEORY  &  PRACTICE,NEW AGE INTERNATION,2006,,0,381,200,1,10,
1450,RAJESHWARI CHATTERJEE,ANTENNA  THEORY  &  PRACTICE,NEW AGE INTERNATION,2006,,0,381,200,1,10,
1451,RAJESHWARI CHATTERJEE,ANTENNA  THEORY  &  PRACTICE,NEW AGE INTERNATION,2006,,0,381,200,1,11,
1452,DAS  APURBA,LINE COMMUNICATION SYSTENS,NEW AGE INTERNATIONAL,2006,1,0,167,95,1,11,
1453,DAS  APURBA,LINE COMMUNICATION SYSTENS,NEW AGE INTERNATIONAL,2006,1,0,167,95,1,11,
1454,DAS  APURBA,LINE COMMUNICATION SYSTENS,NEW AGE INTERNATIONAL,2006,1,0,167,95,1,11,
1455,DAS  APURBA,LINE COMMUNICATION SYSTENS,NEW AGE INTERNATIONAL,2006,1,0,167,95,1,11,
1456,DAS  APURBA,LINE COMMUNICATION SYSTENS,NEW AGE INTERNATIONAL,2006,1,0,167,95,1,11,
1457,GUPTA  RAJIV,INTRODUCTION TO SYSTEMS,NEW AGE INT. PUB.,2007,,0,551,250,1,14,
1458,GUPTA RAJIV,INTRODUCTION TO SYSTEMS,NEW AGE INT. PUB.,2007,,0,551,250,1,14,
1459,GUPTA RAJIV,INTRODUCTION TO SYSTEMS,NEW AGE INT. PUB.,2007,,0,551,250,1,14,
1460,GUPTA RAJIV,INTRODUCTION TO SYSTEMS,NEW AGE INT. PUB.,2007,,0,551,250,1,14,
1461,GUPTA  RAJIV,INTRODUCTION TO SYSTEMS,NEW AGE INTERNATIONAL PUBLISHERS,2007,,0,551,250,1,14,
1462,J DAS,PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATIONAL,2007,,0,645,235,1,10,
1463,J DAS,PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATIONAL,2007,,0,645,235,1,10,
1464,J DAS,PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATIONAL,2007,,0,645,235,1,10,
1465,J DAS,PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATIONAL,2007,,0,645,235,1,10,
1466,J DAS,PRINCIPAL OF DIGITAL COMMUNICATION,NEW AGE INTERNATIONAL,2007,,0,645,235,1,10,
1467,HORNIVOLIC  STEVE,WIRELESS OPTICAL COMMUNICATION SYSTEMS,HAMILTON. CANADA,2005,,0,196,495,1,10,
1468,HORNIVOLIC  STEVE,WIRELESS OPTICAL COMMUNICATION SYSTEMS,HAMILTON. CANADA,2005,,0,196,495,1,10,
1469,HORNIVOLIC  STEVE,WIRELESS OPTICAL COMMUNICATION SYSTEMS,HAMILTON. CANADA,2005,,0,196,495,1,10,
1470,HORNIVOLIC  STEVE,WIRELESS OPTICAL COMMUNICATION SYSTEMS,HAMILTON. CANADA,2005,,0,196,495,1,10,
1471,HORNIVOLIC  STEVE,WIRELESS OPTICAL COMMUNICATION SYSTEMS,HAMILTON. CANADA,2005,,0,196,495,1,10,
1472,KULSHRESHTHA D.C,ELECTRONICS  DEVICES  & CIRCUITS,NEW AGE INTERNATION,2006,2,0,554,295,1,5,
1473,KULSHRESHTHA D.C,ELECTRONICS  DEVICES  & CIRCUITS,NEW AGE INTERNATION,2006,2,0,554,295,1,5,
1474,KULSHRESHTHA D.C,ELECTRONICS  DEVICES  & CIRCUITS,NEW AGE INTERNATION,2006,2,0,554,295,1,5,
1475,KULSHRESHTHA D.C,ELECTRONICS  DEVICES  & CIRCUITS,NEW AGE INTERNATION,2006,2,0,554,295,1,5,
1476,KULSHRESHTHA D.C,ELECTRONICS  DEVICES  & CIRCUITS,NEW AGE INTERNATION,2006,2,0,554,295,1,5,
1477,B.B. LOUD,LASERS & NON - LINER OPTICS,NEW AGE INTERNATIONAL,2007,,0,261,165,1,7,
1478,B.B. LOUD,LASERS & NON - LINER OPTICS,NEW AGE INTERNATIONAL,2007,,0,261,165,1,7,
1479,B.B. LOUD,LASERS & NON - LINER OPTICS,NEW AGE INTERNATIONAL,2007,,0,261,165,1,7,
1480,B.B. LOUD,LASERS & NON - LINER OPTICS,NEW AGE INTERNATIONAL,2007,,0,261,165,1,7,
1481,B.B. LOUD,LASERS & NON - LINER OPTICS,NEW AGE INTERNATIONAL,2007,,0,261,165,1,7,
1482,AJIT K. MANDAL,INTRO .TO CONTROL  ENGINEERING,NEW AGE INTERNATIOL  PUBLISSER,2007,,0,612,295,1,5,
1483,AJIT K. MANDAL,INTRODUCTION TO CONTROL ENGINEERING,NEW AGE INTERNATIONAL PUBLISHER,2007,,0,612,295,1,5,
1484,AJIT  K.MANDAL,INTRODUCTION TO CONTROL ENGINEERING,NEW  AGE  INTERNATIONAL  PUBLISHERS,2007,,0,612,295,1,5,
1485,AJIT K. MANDAL,INTRODUCTION TO CONTROL ENGINEERING,NEW AGE INTERNATIONAL PUBLISHER,2007,,0,612,295,1,5,
1486,AJIT K. MANDAL,INTRODUCTION TO CONTROL ENGINEERING,NEW AGE  INTERNATIONAL PUBLISHER,2007,,0,612,295,1,5,
1487,B.C NAKRA,THERORY & APPLICATION AUTOMATIC CONTROLS,NEW AGE INTERNATION,2007,,0,317,195,1,14,
1488,B.C NAKRA,THERORY & APPLICATION AUTOMATIC CONTROLS,NEW AGE INTERNATION,2007,,0,317,195,1,10,
1489,B.C NAKRA,THERORY & APPLICATION AUTOMATIC CONTROLS,NEW AGE INTERNATION,2007,,0,317,195,1,10,
1490,B.C NAKRA,THERORY & APPLICATION AUTOMATIC CONTROLS,NEW AGE INTERNATION,2007,,0,317,195,1,10,
1491,B.C NAKRA,THERORY & APPLICATION AUTOMATIC CONTROLS,NEW AGE INTERNATION,2007,,0,317,195,1,10,
1492,SEN S.K,UNDERSTANDING 8085 MICROPROCESSOR & PERIPHERAL ICs THROUGHT PRO & SOLU,NEW AGE INTERNATIONAL,2006,1,0,175,150,1,10,
1493,SEN S.K,UNDERSTANDING 8085 MICROPROCESSOR & PERIPHERAL ICs THROUGHT PRO & SOLU,NEW AGE INTERNATIONAL,2006,1,0,175,150,1,10,
1494,SEN S.K,UNDERSTANDING 8085 MICROPROCESSOR & PERIPHERAL ICs THROUGHT PRO & SOLU,NEW AGE INTERNATIONAL,2006,1,0,175,150,1,10,
1495,SEN S.K,UNDERSTANDING 8085 MICROPROCESSOR & PERIPHERAL ICs THROUGHT PRO & SOLU,NEW AGE INTERNATIONAL,2006,1,0,175,150,1,10,
1496,SEN S.K,UNDERSTANDING 8085 MICROPROCESSOR & PERIPHERAL ICs THROUGHT PRO & SOLU,NEW AGE INTERNATIONAL,2006,1,0,175,150,1,10,
